"season","year","site_code","var","season_avg"
"Summer",2022,"BLWA","spCond",272.610434027778
"Summer",2022,"CARI","DO",12.0986458333333
"Summer",2022,"CARI","DO_sat",97.2809351851853
"Summer",2022,"CARI","PAR",416.980263888889
"Summer",2022,"CARI","pH",7.30603750000002
"Summer",2022,"CARI","spCond",81.41315625
"Summer",2022,"COMO","DO",7.90691111111111
"Summer",2022,"COMO","DO_sat",97.6951784722222
"Summer",2022,"COMO","PAR",40.2614204545455
"Summer",2022,"COMO","pH",6.93861426767678
"Summer",2022,"COMO","spCond",23.2884494949495
"Summer",2022,"CUPE","DO",7.84860833333333
"Summer",2022,"CUPE","DO_sat",94.5648717948718
"Summer",2022,"CUPE","PAR",32.3559455128205
"Summer",2022,"CUPE","pH",8.25865972222223
"Summer",2022,"CUPE","spCond",254.317142676767
"Summer",2022,"FLNT","DO",6.97984375000001
"Summer",2022,"FLNT","DO_sat",91.0563194444444
"Summer",2022,"FLNT","PAR",515.294541666667
"Summer",2022,"FLNT","pH",7.63970138888889
"Summer",2022,"FLNT","spCond",132.724884259259
"Summer",2022,"GUIL","DO",7.77205208333336
"Summer",2022,"GUIL","DO_sat",94.9951666666667
"Summer",2022,"GUIL","PAR",210.796056547619
"Summer",2022,"GUIL","pH",7.9114013888889
"Summer",2022,"GUIL","spCond",226.756204475309
"Summer",2022,"HOPB","DO",8.75629265873016
"Summer",2022,"HOPB","DO_sat",95.7313564814814
"Summer",2022,"HOPB","PAR",34.097578125
"Summer",2022,"HOPB","TSS",1.7
"Summer",2022,"HOPB","pH",7.15036210317458
"Summer",2022,"HOPB","spCond",107.009209401709
"Summer",2022,"KING","DO",7.39005929487179
"Summer",2022,"KING","DO_sat",81.8246770833333
"Summer",2022,"KING","PAR",50.608587962963
"Summer",2022,"KING","pH",7.64420717592595
"Summer",2022,"KING","spCond",605.64805239899
"Summer",2022,"LECO","DO",8.70536033950616
"Summer",2022,"LECO","DO_sat",98.7747708333333
"Summer",2022,"LECO","PAR",31.4934090909091
"Summer",2022,"LECO","pH",6.94738888888885
"Summer",2022,"LECO","spCond",21.551509469697
"Summer",2022,"LEWI","DO",8.22449228395062
"Summer",2022,"LEWI","DO_sat",87.8116558641976
"Summer",2022,"LEWI","PAR",13.6785256410256
"Summer",2022,"LEWI","pH",7.76611458333331
"Summer",2022,"LEWI","spCond",618.551640432099
"Summer",2022,"MART","DO",9.7122003968254
"Summer",2022,"MART","DO_sat",95.5247354166666
"Summer",2022,"MART","pH",7.26143460648149
"Summer",2022,"MART","spCond",39.8077552083333
"Summer",2022,"MAYF","PAR",39.5446022727273
"Summer",2022,"MCDI","DO",4.81780069444444
"Summer",2022,"MCDI","DO_sat",55.3421484375
"Summer",2022,"MCDI","PAR",41.8658194444444
"Summer",2022,"MCDI","pH",7.57380864197529
"Summer",2022,"MCDI","spCond",519.359978395062
"Summer",2022,"MCRA","DO",9.9343738425926
"Summer",2022,"MCRA","DO_sat",98.1168993055556
"Summer",2022,"MCRA","PAR",10.7871527777778
"Summer",2022,"MCRA","pH",7.20613107638892
"Summer",2022,"MCRA","spCond",25.6014431818182
"Summer",2022,"OKSR","DO",10.5946276041667
"Summer",2022,"OKSR","DO_sat",109.082102083333
"Summer",2022,"OKSR","PAR",315.906231060606
"Summer",2022,"OKSR","pH",7.15350198412697
"Summer",2022,"OKSR","spCond",56.1490794753086
"Summer",2022,"POSE","DO",8.09309615384617
"Summer",2022,"POSE","DO_sat",91.7866597222222
"Summer",2022,"POSE","PAR",86.2258814102564
"Summer",2022,"POSE","pH",7.59149942129631
"Summer",2022,"POSE","spCond",133.223027777778
"Summer",2022,"PRIN","DO",7.48767939814816
"Summer",2022,"PRIN","DO_sat",102.114421296296
"Summer",2022,"PRIN","PAR",22.1283194444444
"Summer",2022,"PRIN","pH",7.96375496031747
"Summer",2022,"PRIN","spCond",778.1305375
"Summer",2022,"REDB","DO",9.28768402777778
"Summer",2022,"REDB","DO_sat",100.285427083333
"Summer",2022,"REDB","PAR",103.820333333333
"Summer",2022,"REDB","pH",8.55597685185187
"Summer",2022,"REDB","spCond",610.272387286325
"Summer",2022,"SYCA","DO",4.08147649572649
"Summer",2022,"SYCA","DO_sat",60.0888628472222
"Summer",2022,"SYCA","PAR",508.841569444445
"Summer",2022,"SYCA","pH",7.28508159722224
"Summer",2022,"SYCA","spCond",582.903320075758
"Summer",2022,"TECR","DO",8.07183547008547
"Summer",2022,"TECR","DO_sat",95.5186997863247
"Summer",2022,"TECR","PAR",24.0147767857143
"Summer",2022,"TECR","pH",7.18897420634916
"Summer",2022,"TECR","spCond",37.2561696428572
"Summer",2022,"TOMB","DO",8.61822916666666
"Summer",2022,"TOMB","PAR",509.050625
"Summer",2022,"TOMB","pH",7.27225694444445
"Summer",2022,"TOMB","spCond",187.349305555556
"Summer",2022,"WALK","DO",8.75535850694443
"Summer",2022,"WALK","DO_sat",95.1629204545454
"Summer",2022,"WALK","PAR",6.42571428571428
"Summer",2022,"WALK","pH",8.05781192129632
"Summer",2022,"WALK","spCond",253.920541666667
"Summer",2022,"WLOU","DO",8.70607291666668
"Summer",2022,"WLOU","DO_sat",101.203886363636
"Summer",2022,"WLOU","PAR",17.1640064102564
"Summer",2022,"WLOU","pH",7.80388988095242
"Summer",2022,"WLOU","spCond",95.0638284722222
"Winter",2021,"ARIK","DO",9.24638811728395
"Winter",2021,"ARIK","DO_sat",63.9297378472222
"Winter",2021,"ARIK","PAR",133.679631410256
"Winter",2021,"ARIK","pH",8.01595763888891
"Winter",2021,"ARIK","spCond",551.087239583333
"Winter",2021,"BIGC","DO",10.9130912698413
"Winter",2021,"BIGC","PAR",34.3126527777778
"Winter",2021,"BIGC","pH",7.29526736111108
"Winter",2021,"BIGC","spCond",226.156747685185
"Winter",2021,"BLDE","DO",11.6862673611111
"Winter",2021,"BLDE","DO_sat",98.7571319444444
"Winter",2021,"BLDE","PAR",77.3028571428572
"Winter",2021,"BLDE","pH",7.77479166666671
"Winter",2021,"BLDE","spCond",118.943445833333
"Winter",2021,"BLUE","PAR",192.048035714286
"Winter",2021,"BLUE","pH",8.09074305555559
"Winter",2021,"BLUE","spCond",572.80196875
"Winter",2021,"BLWA","DO",10.5573958333333
"Winter",2021,"BLWA","DO_sat",105.423125
"Winter",2021,"BLWA","PAR",197.870958333333
"Winter",2021,"BLWA","pH",7.7353298611111
"Winter",2021,"BLWA","spCond",191.020590277778
"Winter",2021,"COMO","DO",9.04554687500003
"Winter",2021,"COMO","DO_sat",89.7447552083333
"Winter",2021,"COMO","PAR",14.1894642857143
"Winter",2021,"COMO","spCond",35.3087899305555
"Winter",2021,"CUPE","DO",8.30064037698411
"Winter",2021,"CUPE","DO_sat",97.005338888889
"Winter",2021,"CUPE","PAR",30.3831060606061
"Winter",2021,"CUPE","pH",8.19295138888885
"Winter",2021,"CUPE","spCond",300.109356150794
"Winter",2021,"FLNT","DO",9.74204861111112
"Winter",2021,"FLNT","DO_sat",94.3489583333333
"Winter",2021,"FLNT","PAR",226.973365384615
"Winter",2021,"FLNT","pH",7.60274305555559
"Winter",2021,"FLNT","spCond",122.31875
"Winter",2021,"GUIL","DO",8.2839375
"Winter",2021,"GUIL","PAR",55.69125
"Winter",2021,"GUIL","pH",7.97813888888888
"Winter",2021,"GUIL","spCond",233.138534722222
"Winter",2021,"HOPB","DO",13.8562645833333
"Winter",2021,"HOPB","DO_sat",99.7261631944446
"Winter",2021,"HOPB","PAR",28.8449583333333
"Winter",2021,"HOPB","pH",6.89100000000006
"Winter",2021,"HOPB","spCond",88.0715060763889
"Winter",2021,"KING","DO",7.2069074074074
"Winter",2021,"KING","DO_sat",64.1440847222222
"Winter",2021,"KING","pH",7.44918888888891
"Winter",2021,"KING","spCond",654.4039
"Winter",2021,"LECO","DO",11.2765410353535
"Winter",2021,"LECO","DO_sat",98.1858847222221
"Winter",2021,"LECO","PAR",55.02859375
"Winter",2021,"LECO","pH",6.74023842592595
"Winter",2021,"LECO","spCond",18.0292782738095
"Winter",2021,"LEWI","DO",11.3365850694444
"Winter",2021,"LEWI","DO_sat",92.5081222222221
"Winter",2021,"LEWI","PAR",68.1955871212122
"Winter",2021,"LEWI","pH",7.94176388888883
"Winter",2021,"LEWI","spCond",609.398414930555
"Winter",2021,"MART","DO",11.8197222222222
"Winter",2021,"MART","DO_sat",97.4839666666665
"Winter",2021,"MART","pH",7.12084027777777
"Winter",2021,"MART","spCond",36.2944632936508
"Winter",2021,"MAYF","DO",10.8730041666667
"Winter",2021,"MAYF","PAR",19.7107118055556
"Winter",2021,"MAYF","pH",5.79365123456789
"Winter",2021,"MAYF","spCond",11.3686371527777
"Winter",2021,"MCDI","DO",10.438833912037
"Winter",2021,"MCDI","DO_sat",79.8566111111111
"Winter",2021,"MCDI","PAR",165.364947916667
"Winter",2021,"MCDI","pH",7.70902864583334
"Winter",2021,"MCDI","spCond",605.691433531746
"Winter",2021,"MCRA","DO",12.1306655092592
"Winter",2021,"MCRA","DO_sat",99.4129837962964
"Winter",2021,"MCRA","PAR",2.94916666666667
"Winter",2021,"MCRA","pH",7.19639930555552
"Winter",2021,"MCRA","spCond",22.4316819444444
"Winter",2021,"POSE","DO",12.4684680555556
"Winter",2021,"POSE","DO_sat",92.4412135416667
"Winter",2021,"POSE","PAR",61.4398055555556
"Winter",2021,"POSE","pH",7.67684799382713
"Winter",2021,"POSE","spCond",110.672958333333
"Winter",2021,"PRIN","DO",12.0547135416667
"Winter",2021,"PRIN","DO_sat",98.4461527777777
"Winter",2021,"PRIN","PAR",63.8014262820513
"Winter",2021,"PRIN","pH",8.19121688034187
"Winter",2021,"PRIN","spCond",793.843975694445
"Winter",2021,"REDB","DO",11.5827886904761
"Winter",2021,"REDB","DO_sat",101.083959722222
"Winter",2021,"REDB","PAR",27.328733974359
"Winter",2021,"REDB","pH",8.48178472222201
"Winter",2021,"REDB","spCond",684.971287393163
"Winter",2021,"SYCA","PAR",182.272291666667
"Winter",2021,"TECR","DO",11.4514993055556
"Winter",2021,"TECR","DO_sat",95.9286145833333
"Winter",2021,"TECR","PAR",26.15875
"Winter",2021,"TECR","pH",7.30931111111111
"Winter",2021,"TECR","spCond",34.2965770202021
"Winter",2021,"WALK","DO",10.9635925925926
"Winter",2021,"WALK","DO_sat",110.9781875
"Winter",2021,"WALK","PAR",64.6374305555555
"Winter",2021,"WALK","pH",7.74483055555556
"Winter",2021,"WALK","spCond",179.611912698413
"Winter",2021,"WLOU","DO",10.3825243055555
"Winter",2021,"WLOU","DO_sat",99.4507055555556
"Winter",2021,"WLOU","PAR",3.15934722222222
"Winter",2021,"WLOU","spCond",113.799280555556
"Winter",2022,"ARIK","DO",8.38920535714285
"Winter",2022,"ARIK","DO_sat",67.6925992063492
"Winter",2022,"ARIK","PAR",144.371553030303
"Winter",2022,"ARIK","pH",7.92736408730157
"Winter",2022,"ARIK","spCond",549.161838789683
"Winter",2022,"BIGC","DO",10.5707899305556
"Winter",2022,"BIGC","DO_sat",93.3309328703705
"Winter",2022,"BIGC","PAR",56.7346527777777
"Winter",2022,"BIGC","pH",7.26379513888891
"Winter",2022,"BIGC","spCond",202.720375
"Winter",2022,"BLDE","DO",11.7304340277778
"Winter",2022,"BLDE","DO_sat",99.8153754960317
"Winter",2022,"BLDE","PAR",65.5413541666667
"Winter",2022,"BLDE","pH",7.77504513888899
"Winter",2022,"BLDE","spCond",116.576680555556
"Winter",2022,"BLUE","DO",11.2700327380952
"Winter",2022,"BLUE","DO_sat",101.947221230159
"Winter",2022,"BLUE","PAR",240.74078525641
"Winter",2022,"BLUE","pH",8.06991826923078
"Winter",2022,"BLUE","spCond",560.506692307692
"Winter",2022,"BLWA","DO",10.0102083333333
"Winter",2022,"BLWA","PAR",230.210430555556
"Winter",2022,"BLWA","pH",7.38201884920635
"Winter",2022,"BLWA","spCond",153.714930555556
"Winter",2022,"CARI","DO",13.0885208333333
"Winter",2022,"CARI","DO_sat",96.3918124999999
"Winter",2022,"CARI","PAR",1.51635416666667
"Winter",2022,"CARI","spCond",111.498817129629
"Winter",2022,"COMO","DO",9.77063789682545
"Winter",2022,"COMO","DO_sat",96.3776223958333
"Winter",2022,"COMO","PAR",16.0041805555556
"Winter",2022,"COMO","pH",6.96911631944447
"Winter",2022,"COMO","spCond",35.9736306818182
"Winter",2022,"CUPE","DO",8.44026140873016
"Winter",2022,"CUPE","DO_sat",97.5604166666666
"Winter",2022,"CUPE","PAR",32.1915972222222
"Winter",2022,"CUPE","pH",8.27636805555559
"Winter",2022,"CUPE","spCond",307.120678075397
"Winter",2022,"FLNT","DO",9.85616898148148
"Winter",2022,"FLNT","DO_sat",95.7420138888888
"Winter",2022,"FLNT","PAR",275.668177083333
"Winter",2022,"FLNT","pH",7.32913194444443
"Winter",2022,"FLNT","spCond",100.880671296296
"Winter",2022,"GUIL","DO_sat",96.9820416666666
"Winter",2022,"GUIL","PAR",25.5558630952381
"Winter",2022,"GUIL","pH",7.93159027777773
"Winter",2022,"GUIL","spCond",235.766847222222
"Winter",2022,"HOPB","DO",14.0687127525253
"Winter",2022,"HOPB","DO_sat",100.193438194444
"Winter",2022,"HOPB","PAR",24.4503645833333
"Winter",2022,"HOPB","pH",6.73639351851851
"Winter",2022,"HOPB","spCond",99.20471875
"Winter",2022,"KING","DO",9.06477604166667
"Winter",2022,"KING","DO_sat",76.1614539930556
"Winter",2022,"KING","PAR",75.5318750000001
"Winter",2022,"KING","pH",7.52369984567901
"Winter",2022,"KING","spCond",655.516574074074
"Winter",2022,"LECO","DO",11.946925925926
"Winter",2022,"LECO","DO_sat",101.309524305556
"Winter",2022,"LECO","PAR",61.6000595238095
"Winter",2022,"LECO","pH",6.7439497863248
"Winter",2022,"LECO","spCond",16.5304294871795
"Winter",2022,"LEWI","DO",11.7079139957265
"Winter",2022,"LEWI","DO_sat",92.1567135416666
"Winter",2022,"LEWI","PAR",97.0503787878789
"Winter",2022,"LEWI","pH",7.92215856481479
"Winter",2022,"LEWI","spCond",615.83143482906
"Winter",2022,"MART","DO",12.3532922979798
"Winter",2022,"MART","DO_sat",98.4722106481482
"Winter",2022,"MART","pH",7.18941319444447
"Winter",2022,"MART","spCond",34.6328396464646
"Winter",2022,"MAYF","PAR",32.57125
"Winter",2022,"MCDI","DO",10.30439375
"Winter",2022,"MCDI","DO_sat",81.4112192460318
"Winter",2022,"MCDI","PAR",136.873981481482
"Winter",2022,"MCDI","pH",7.72621296296298
"Winter",2022,"MCDI","spCond",635.9544375
"Winter",2022,"MCRA","DO",12.3252112268518
"Winter",2022,"MCRA","DO_sat",99.490387037037
"Winter",2022,"MCRA","PAR",1.85534722222222
"Winter",2022,"MCRA","pH",6.98577083333319
"Winter",2022,"MCRA","spCond",22.818468482906
"Winter",2022,"POSE","DO",12.699337962963
"Winter",2022,"POSE","DO_sat",93.1326421296296
"Winter",2022,"POSE","PAR",76.2108159722223
"Winter",2022,"POSE","pH",7.60574565972216
"Winter",2022,"POSE","spCond",109.226894907407
"Winter",2022,"PRIN","DO",11.4447901785714
"Winter",2022,"PRIN","DO_sat",101.023112179487
"Winter",2022,"PRIN","PAR",50.8953273809524
"Winter",2022,"PRIN","pH",8.20662660256409
"Winter",2022,"PRIN","spCond",778.169830176767
"Winter",2022,"REDB","DO",11.9408923611111
"Winter",2022,"REDB","DO_sat",101.395785300926
"Winter",2022,"REDB","PAR",45.3240327380952
"Winter",2022,"REDB","pH",8.48203819444434
"Winter",2022,"REDB","spCond",731.146175505051
"Winter",2022,"SYCA","DO",9.07990138888889
"Winter",2022,"SYCA","DO_sat",96.1183958333334
"Winter",2022,"SYCA","PAR",254.351197916667
"Winter",2022,"SYCA","pH",7.77550231481484
"Winter",2022,"SYCA","spCond",505.360368055556
"Winter",2022,"TECR","DO",11.0688416666667
"Winter",2022,"TECR","DO_sat",98.4742662037036
"Winter",2022,"TECR","PAR",30.6481423611111
"Winter",2022,"TECR","pH",7.04466527777779
"Winter",2022,"TECR","spCond",31.3647319444445
"Winter",2022,"TOMB","DO",9.88440972222225
"Winter",2022,"TOMB","PAR",183.325763888889
"Winter",2022,"TOMB","pH",7.06093749999997
"Winter",2022,"TOMB","spCond",182.671527777778
"Winter",2022,"WALK","DO",10.7887102272727
"Winter",2022,"WALK","DO_sat",99.0236691919192
"Winter",2022,"WALK","PAR",47.5734201388889
"Winter",2022,"WALK","pH",7.5622819444444
"Winter",2022,"WALK","spCond",152.055640625
"Winter",2022,"WLOU","DO",10.1967061965812
"Winter",2022,"WLOU","DO_sat",99.336005952381
"Winter",2022,"WLOU","PAR",2.61273148148148
"Winter",2022,"WLOU","spCond",116.252000496032
