"month","year","site_code","var","monthly_avg"
4,2022,"PRIN","DO",9.44867534722224
4,2022,"PRIN","DO_sat",99.6586226851851
4,2022,"PRIN","PAR",185.535708333333
4,2022,"PRIN","pH",8.04271006944449
4,2022,"PRIN","spCond",657.127640624999
4,2022,"REDB","DO",10.9580659722222
4,2022,"REDB","DO_sat",99.12721875
4,2022,"REDB","PAR",194.358708333333
4,2022,"REDB","pH",8.56125694444447
4,2022,"REDB","spCond",548.909118055556
4,2022,"SYCA","DO",7.38384444444444
4,2022,"SYCA","DO_sat",87.288337962963
4,2022,"SYCA","PAR",466.475916666667
4,2022,"SYCA","pH",7.58490972222226
4,2022,"SYCA","spCond",518.057743055556
4,2022,"TECR","DO",10.0230225694444
4,2022,"TECR","DO_sat",97.2630439814816
4,2022,"TECR","PAR",70.9781666666667
4,2022,"TECR","pH",7.2168263888889
4,2022,"TECR","spCond",26.9970916666666
4,2022,"TOMB","DO",8.89003472222221
4,2022,"TOMB","DO_sat",91.7628472222221
4,2022,"TOMB","spCond",120.406163194445
4,2022,"WALK","DO",9.91072569444444
4,2022,"WALK","DO_sat",99.1002222222222
4,2022,"WALK","PAR",139.770208333333
4,2022,"WALK","pH",7.76790972222216
4,2022,"WALK","spCond",145.748138888889
4,2022,"WLOU","DO",10.1108430555555
4,2022,"WLOU","DO_sat",100.122184027778
4,2022,"WLOU","PAR",9.71424999999999
4,2022,"WLOU","spCond",114.513647222222
5,2021,"ARIK","DO",6.71612777777778
5,2021,"ARIK","PAR",401.30425
5,2021,"ARIK","pH",7.9919583333333
5,2021,"ARIK","spCond",519.379081597222
5,2021,"BIGC","DO",8.30741898148147
5,2021,"BIGC","PAR",99.4028750000001
5,2021,"BIGC","pH",7.42026041666661
5,2021,"BIGC","spCond",207.728684027777
5,2021,"BLDE","PAR",451.252208333333
5,2021,"BLDE","pH",7.40919791666665
5,2021,"BLDE","spCond",53.2205694444444
5,2021,"BLUE","PAR",441.867760416667
5,2021,"BLUE","pH",7.89381944444437
5,2021,"BLWA","PAR",564.504291666667
5,2021,"CARI","DO",13.2889004629629
5,2021,"CARI","PAR",394.832569444445
5,2021,"CARI","pH",7.41014409722222
5,2021,"CARI","spCond",40.4528576388889
5,2021,"COMO","DO",10.0458009259259
5,2021,"COMO","PAR",47.4583333333333
5,2021,"COMO","pH",6.23222916666667
5,2021,"COMO","spCond",27.2800590277778
5,2021,"CUPE","DO",7.91828194444445
5,2021,"CUPE","PAR",66.70078125
5,2021,"CUPE","pH",8.17969212962965
5,2021,"CUPE","spCond",277.911958333333
5,2021,"GUIL","PAR",350.567083333333
5,2021,"GUIL","pH",7.8779930555555
5,2021,"HOPB","DO",10.7912736111111
5,2021,"HOPB","PAR",92.2542083333334
5,2021,"HOPB","pH",6.83182500000003
5,2021,"HOPB","spCond",97.5028472222221
5,2021,"KING","DO",10.1568657407407
5,2021,"KING","pH",7.63437037037038
5,2021,"KING","spCond",547.231287037037
5,2021,"LECO","DO",9.93802222222224
5,2021,"LECO","PAR",40.3024166666667
5,2021,"LECO","pH",6.811578125
5,2021,"LECO","spCond",16.7857986111111
5,2021,"LEWI","DO",8.74787847222226
5,2021,"LEWI","PAR",50.3994791666668
5,2021,"LEWI","pH",7.91235648148143
5,2021,"LEWI","spCond",598.678260416666
5,2021,"MART","DO",11.1675694444444
5,2021,"MART","pH",7.27383333333331
5,2021,"MART","spCond",38.1438819444445
5,2021,"MAYF","DO",8.8183361111111
5,2021,"MAYF","PAR",47.1174479166667
5,2021,"MAYF","spCond",14.0761527777778
5,2021,"MCDI","DO",8.70899305555557
5,2021,"MCDI","PAR",301.651822916667
5,2021,"MCDI","pH",7.92605138888893
5,2021,"MCDI","spCond",418.377142361111
5,2021,"POSE","DO",9.22879305555553
5,2021,"POSE","PAR",132.621416666667
5,2021,"POSE","pH",7.59693402777779
5,2021,"POSE","spCond",118.714958333333
5,2021,"PRIN","DO",8.3954236111111
5,2021,"PRIN","pH",8.04528750000009
5,2021,"PRIN","spCond",709.784777777778
5,2021,"REDB","PAR",130.641875
5,2021,"REDB","pH",8.35538888888876
5,2021,"REDB","spCond",613.249465277779
5,2021,"SYCA","PAR",517.73675
5,2021,"TECR","DO",8.91479166666668
5,2021,"TECR","PAR",45.3332916666667
5,2021,"TECR","pH",7.36950925925928
5,2021,"TECR","spCond",35.0621128472222
5,2021,"TOMB","DO",8.26774305555556
5,2021,"TOMB","pH",7.75659722222221
5,2021,"WALK","DO",9.87484305555563
5,2021,"WALK","PAR",10.7972916666667
5,2021,"WALK","pH",7.91880555555559
5,2021,"WALK","spCond",190.132392361111
5,2021,"WLOU","DO",10.2869333333333
5,2021,"WLOU","PAR",16.5448333333333
5,2021,"WLOU","pH",7.97015624999999
5,2021,"WLOU","spCond",87.0958083333333
5,2022,"ARIK","DO",6.02829305555556
5,2022,"ARIK","DO_sat",71.1695763888888
5,2022,"ARIK","PAR",407.274375
5,2022,"ARIK","pH",7.83254166666664
5,2022,"ARIK","spCond",544.971143518518
5,2022,"BIGC","DO",9.06047916666668
5,2022,"BIGC","DO_sat",92.8917690972222
5,2022,"BIGC","PAR",133.5753125
5,2022,"BIGC","pH",7.37793518518519
5,2022,"BIGC","spCond",214.534159722222
5,2022,"BLDE","DO",10.3340791666666
5,2022,"BLDE","DO_sat",98.132484375
5,2022,"BLDE","PAR",313.398020833333
5,2022,"BLDE","pH",7.74845486111114
5,2022,"BLDE","spCond",85.4744253472222
5,2022,"BLUE","DO",7.93944212962962
5,2022,"BLUE","DO_sat",91.7114189814815
5,2022,"BLUE","PAR",444.862708333333
5,2022,"BLUE","pH",7.95079861111111
5,2022,"BLUE","spCond",563.861897569444
5,2022,"BLWA","PAR",558.108385416667
5,2022,"BLWA","pH",7.60614583333334
5,2022,"CARI","PAR",518.644166666667
5,2022,"CARI","pH",7.15057175925929
5,2022,"CARI","spCond",43.1243680555555
5,2022,"COMO","DO",9.99318923611111
5,2022,"COMO","DO_sat",99.2520208333331
5,2022,"COMO","PAR",79.9250694444443
5,2022,"COMO","pH",6.61964814814814
5,2022,"COMO","spCond",25.3994739583333
5,2022,"CUPE","DO",7.91869791666664
5,2022,"CUPE","DO_sat",93.4593090277778
5,2022,"CUPE","PAR",49.02546875
5,2022,"CUPE","pH",8.14854166666665
5,2022,"CUPE","spCond",278.515347222222
5,2022,"FLNT","DO",7.34605902777778
5,2022,"FLNT","DO_sat",90.3130208333332
5,2022,"FLNT","PAR",443.2271875
5,2022,"FLNT","pH",7.76715277777778
5,2022,"FLNT","spCond",137.850925925926
5,2022,"GUIL","DO",7.59419444444444
5,2022,"GUIL","DO_sat",93.3455601851852
5,2022,"GUIL","PAR",325.963072916667
5,2022,"GUIL","pH",7.92230324074076
5,2022,"GUIL","spCond",242.289516666667
5,2022,"HOPB","DO",10.0952
5,2022,"HOPB","DO_sat",98.1531788194445
5,2022,"HOPB","PAR",121.045104166667
5,2022,"HOPB","pH",7.06802314814815
5,2022,"HOPB","spCond",105.694363888889
5,2022,"KING","DO",8.09838194444444
5,2022,"KING","DO_sat",84.504914351852
5,2022,"KING","pH",7.89168402777781
5,2022,"KING","spCond",600.011885416667
5,2022,"LECO","DO",9.5023842592592
5,2022,"LECO","DO_sat",99.106400462963
5,2022,"LECO","pH",6.80802916666666
5,2022,"LECO","spCond",16.1462597222222
5,2022,"LEWI","DO",8.43123148148147
5,2022,"LEWI","DO_sat",86.1948298611111
5,2022,"LEWI","PAR",32.7460416666667
5,2022,"LEWI","pH",7.82559027777778
5,2022,"LEWI","spCond",622.633399305555
5,2022,"MART","DO",11.5396305555555
5,2022,"MART","DO_sat",98.679704861111
5,2022,"MART","pH",7.2253773148149
5,2022,"MART","spCond",35.7452604166667
5,2022,"MAYF","PAR",30.6380208333333
5,2022,"MCDI","DO",7.01905138888889
5,2022,"MCDI","DO_sat",80.9325034722222
5,2022,"MCDI","PAR",162.168125
5,2022,"MCDI","pH",7.88132222222221
5,2022,"MCDI","spCond",515.056994444445
5,2022,"POSE","DO",8.9481736111111
5,2022,"POSE","DO_sat",93.5422555555555
5,2022,"POSE","PAR",109.3709375
5,2022,"POSE","pH",7.48884953703702
5,2022,"POSE","spCond",111.612661111111
5,2022,"PRIN","DO",8.01972569444445
5,2022,"PRIN","DO_sat",95.6603871527778
5,2022,"PRIN","PAR",54.0869166666666
5,2022,"PRIN","pH",8.13363194444445
5,2022,"PRIN","spCond",721.996219907407
5,2022,"REDB","DO",10.0410381944444
5,2022,"REDB","DO_sat",101.046572222222
5,2022,"REDB","PAR",183.308833333333
5,2022,"REDB","pH",8.57549305555571
5,2022,"REDB","spCond",561.730337962963
5,2022,"SYCA","DO",6.69134548611111
5,2022,"SYCA","DO_sat",80.0278652777776
5,2022,"SYCA","PAR",528.683625
5,2022,"SYCA","pH",7.55404861111109
5,2022,"SYCA","spCond",520.109798611111
5,2022,"TECR","DO",9.09474479166666
5,2022,"TECR","DO_sat",95.7414913194444
5,2022,"TECR","PAR",47.0509166666667
5,2022,"TECR","pH",7.25614444444446
5,2022,"TECR","spCond",30.6460972222222
5,2022,"TOMB","DO_sat",84.9253472222222
5,2022,"TOMB","PAR",559.457569444444
5,2022,"TOMB","pH",7.1344212962963
5,2022,"WALK","PAR",7.32347222222223
5,2022,"WALK","pH",8.10426620370367
5,2022,"WALK","spCond",225.9646625
5,2022,"WLOU","DO_sat",100.652173611111
5,2022,"WLOU","spCond",103.299236111111
6,2021,"ARIK","DO",4.6723287037037
6,2021,"ARIK","PAR",604.710416666667
6,2021,"ARIK","pH",7.69180555555556
6,2021,"ARIK","spCond",546.083694444444
6,2021,"BIGC","DO",7.67107777777778
6,2021,"BIGC","PAR",81.5565
6,2021,"BIGC","pH",7.35795138888888
6,2021,"BIGC","spCond",221.536912037037
6,2021,"BLDE","DO",8.63948611111112
6,2021,"BLDE","PAR",408.155708333333
6,2021,"BLDE","pH",7.58561805555556
6,2021,"BLDE","spCond",68.4907430555554
6,2021,"BLUE","PAR",608.414583333333
6,2021,"BLUE","pH",7.92068750000004
6,2021,"BLUE","spCond",544.321164351852
6,2021,"BLWA","PAR",528.052916666667
6,2021,"CARI","DO",12.2983819444445
6,2021,"CARI","PAR",459.011916666667
6,2021,"CARI","pH",7.65742777777782
6,2021,"CARI","spCond",87.4164270833333
6,2021,"COMO","DO",8.69472638888889
6,2021,"COMO","PAR",64.0377916666667
6,2021,"COMO","pH",6.31955381944443
6,2021,"COMO","spCond",16.8938472222224
6,2021,"CUPE","DO",7.91963368055556
6,2021,"CUPE","PAR",24.2465625
6,2021,"CUPE","pH",8.1412569444444
6,2021,"CUPE","spCond",290.777197916667
6,2021,"GUIL","DO",7.94173842592593
6,2021,"GUIL","PAR",250.961597222222
6,2021,"GUIL","pH",7.87446064814816
6,2021,"GUIL","spCond",205.912027777778
6,2021,"HOPB","DO",9.41139120370371
6,2021,"HOPB","PAR",20.0481770833333
6,2021,"HOPB","pH",7.07957407407406
6,2021,"HOPB","spCond",124.055145833333
6,2021,"KING","DO",7.83809375
6,2021,"KING","pH",7.69172916666666
6,2021,"KING","spCond",598.897993055556
6,2021,"LECO","DO",9.05865451388893
6,2021,"LECO","PAR",83.1425694444446
6,2021,"LECO","pH",6.70429629629631
6,2021,"LECO","spCond",20.8301527777778
6,2021,"LEWI","DO",8.67948958333334
6,2021,"LEWI","PAR",15.8697916666667
6,2021,"LEWI","pH",7.95293749999998
6,2021,"MART","DO",9.70626388888888
6,2021,"MART","pH",7.2602847222223
6,2021,"MART","spCond",39.6525231481481
6,2021,"MAYF","DO",8.0285763888889
6,2021,"MAYF","pH",5.46873611111112
6,2021,"MAYF","spCond",13.8004131944445
6,2021,"MCDI","DO",0.608111111111109
6,2021,"MCDI","PAR",51.69375
6,2021,"MCDI","pH",7.52060763888889
6,2021,"MCDI","spCond",538.443249999999
6,2021,"OKSR","DO",9.85385069444441
6,2021,"OKSR","PAR",185.928958333333
6,2021,"OKSR","pH",7.29850694444461
6,2021,"OKSR","spCond",46.3360694444445
6,2021,"POSE","DO",8.41244583333338
6,2021,"POSE","PAR",76.6472083333334
6,2021,"POSE","pH",7.60470833333334
6,2021,"POSE","spCond",132.758069444444
6,2021,"PRIN","DO",7.88625277777778
6,2021,"PRIN","pH",8.04662638888888
6,2021,"PRIN","spCond",679.136559027779
6,2021,"SYCA","PAR",550.967458333333
6,2021,"TECR","DO",7.99199027777778
6,2021,"TECR","PAR",44.2932291666666
6,2021,"TECR","pH",7.32250173611114
6,2021,"TECR","spCond",37.4709375
6,2021,"TOMB","pH",7.19177083333337
6,2021,"WALK","DO",9.18996805555554
6,2021,"WALK","PAR",6.74333333333333
6,2021,"WALK","pH",8.01963750000003
6,2021,"WALK","spCond",238.526349537037
6,2021,"WLOU","DO",9.33721874999997
6,2021,"WLOU","PAR",26.7215104166666
6,2021,"WLOU","pH",7.89334895833332
6,2021,"WLOU","spCond",83.2456712962963
6,2022,"ARIK","DO",2.23003645833333
6,2022,"ARIK","DO_sat",20.5083888888889
6,2022,"ARIK","PAR",493.734083333334
6,2022,"ARIK","pH",7.46165798611114
6,2022,"ARIK","spCond",570.799658333333
6,2022,"BIGC","DO",8.35256944444444
6,2022,"BIGC","DO_sat",94.3528819444444
6,2022,"BIGC","PAR",81.0671354166666
6,2022,"BIGC","pH",7.41173194444445
6,2022,"BIGC","spCond",238.037361111111
6,2022,"BLDE","DO",9.61264583333332
6,2022,"BLDE","DO_sat",99.8141157407408
6,2022,"BLDE","PAR",331.788697916667
6,2022,"BLDE","pH",7.55131250000003
6,2022,"BLDE","spCond",56.7510069444446
6,2022,"BLUE","DO",8.27288425925926
6,2022,"BLUE","DO_sat",99.4545370370369
6,2022,"BLUE","PAR",609.056958333333
6,2022,"BLUE","pH",7.95393750000006
6,2022,"BLUE","spCond",517.092986111111
6,2022,"BLWA","PAR",473.872125
6,2022,"BLWA","pH",7.8983912037037
6,2022,"CARI","PAR",515.218291666667
6,2022,"CARI","pH",7.41708472222228
6,2022,"CARI","spCond",74.8940527777778
6,2022,"COMO","DO_sat",101.052423611111
6,2022,"COMO","PAR",92.4458333333333
6,2022,"COMO","pH",6.65764583333342
6,2022,"COMO","spCond",15.5412951388889
6,2022,"CUPE","DO",7.63836388888888
6,2022,"CUPE","DO_sat",93.3754486111111
6,2022,"CUPE","PAR",23.7646875
6,2022,"CUPE","pH",8.1306041666666
6,2022,"CUPE","spCond",284.272401041667
6,2022,"FLNT","DO_sat",95.2982638888888
6,2022,"FLNT","PAR",530.890916666667
6,2022,"FLNT","pH",7.81140625000002
6,2022,"FLNT","spCond",149.9875
6,2022,"GUIL","DO",7.59025462962964
6,2022,"GUIL","DO_sat",93.7325347222222
6,2022,"GUIL","PAR",260.557375
6,2022,"GUIL","pH",7.95680555555555
6,2022,"GUIL","spCond",237.941293981481
6,2022,"HOPB","DO",9.18649999999999
6,2022,"HOPB","DO_sat",98.323421875
6,2022,"HOPB","PAR",28.7588020833333
6,2022,"HOPB","pH",7.1390597222222
6,2022,"HOPB","spCond",117.86721875
6,2022,"KING","DO",8.06643576388892
6,2022,"KING","DO_sat",92.7166319444445
6,2022,"KING","spCond",577.855256944444
6,2022,"LECO","DO",8.6672638888889
6,2022,"LECO","DO_sat",97.4212465277778
6,2022,"LECO","PAR",48.7338020833333
6,2022,"LECO","pH",6.9049097222222
6,2022,"LECO","spCond",23.3133489583333
6,2022,"LEWI","DO",8.66250694444443
6,2022,"LEWI","DO_sat",89.5886701388889
6,2022,"LEWI","PAR",13.99140625
6,2022,"LEWI","pH",7.73728472222218
6,2022,"LEWI","spCond",616.792287037036
6,2022,"MART","DO",11.0113472222223
6,2022,"MART","DO_sat",98.1012592592592
6,2022,"MART","pH",7.20760763888893
6,2022,"MART","spCond",37.9006961805556
6,2022,"MAYF","PAR",43.6454166666667
6,2022,"MCDI","DO",0.491347222222223
6,2022,"MCDI","DO_sat",5.02599999999999
6,2022,"MCDI","PAR",52.2282916666667
6,2022,"MCDI","pH",7.46246527777784
6,2022,"MCDI","spCond",468.589697916667
6,2022,"MCRA","DO",10.9751365740741
6,2022,"MCRA","DO_sat",100.018810185185
6,2022,"MCRA","PAR",10.7871527777778
6,2022,"MCRA","pH",6.9901076388889
6,2022,"MCRA","spCond",21.3064768518519
6,2022,"OKSR","DO",10.2421805555555
6,2022,"OKSR","PAR",474.779270833333
6,2022,"OKSR","spCond",55.5482222222221
6,2022,"POSE","DO",8.36376215277778
6,2022,"POSE","DO_sat",92.7961093749999
6,2022,"POSE","PAR",81.1651562499999
6,2022,"POSE","pH",7.55034895833338
6,2022,"POSE","spCond",126.483638888889
6,2022,"PRIN","DO",7.45304861111111
6,2022,"PRIN","DO_sat",104.343923611111
6,2022,"PRIN","PAR",23.181375
6,2022,"PRIN","pH",7.99726388888886
6,2022,"PRIN","spCond",743.923516203704
6,2022,"REDB","DO",8.88521006944442
6,2022,"REDB","DO_sat",100.114755555556
6,2022,"REDB","PAR",96.4157500000001
6,2022,"REDB","pH",8.58716898148161
6,2022,"REDB","spCond",609.360177083334
6,2022,"SYCA","DO",5.75889861111111
6,2022,"SYCA","DO_sat",71.2022135416666
6,2022,"SYCA","PAR",527.172041666667
6,2022,"SYCA","pH",7.50052777777777
6,2022,"SYCA","spCond",522.674532407407
6,2022,"TECR","DO",8.52086944444443
6,2022,"TECR","DO_sat",96.3161347222222
6,2022,"TECR","PAR",27.4861458333333
6,2022,"TECR","pH",7.24892361111104
6,2022,"TECR","spCond",35.354825
6,2022,"TOMB","DO",8.61822916666666
6,2022,"TOMB","PAR",630.85046875
6,2022,"TOMB","pH",7.27225694444445
6,2022,"TOMB","spCond",187.349305555556
6,2022,"WALK","PAR",7.68026041666667
6,2022,"WALK","pH",8.08468055555558
6,2022,"WALK","spCond",255.187295833333
6,2022,"WLOU","DO",9.34535185185186
6,2022,"WLOU","DO_sat",102.355284722222
6,2022,"WLOU","PAR",24.7125694444445
6,2022,"WLOU","pH",7.765662037037
6,2022,"WLOU","spCond",75.7673194444443
7,2021,"ARIK","PAR",522.79175
7,2021,"ARIK","pH",7.58470486111109
7,2021,"ARIK","spCond",551.104923611111
7,2021,"BIGC","DO",6.61416550925927
7,2021,"BIGC","PAR",63.6072083333334
7,2021,"BIGC","pH",7.24117187499997
7,2021,"BIGC","spCond",263.262256944445
7,2021,"BLDE","DO",8.07471527777779
7,2021,"BLDE","PAR",138.398458333333
7,2021,"BLDE","pH",7.87016666666664
7,2021,"BLDE","spCond",84.5572083333333
7,2021,"BLUE","DO",8.23603645833333
7,2021,"BLUE","PAR",566.485375
7,2021,"BLUE","pH",7.97790046296293
7,2021,"BLUE","spCond",498.596465277777
7,2021,"BLWA","PAR",412.750791666667
7,2021,"CARI","DO",11.7897888888889
7,2021,"CARI","PAR",546.244791666667
7,2021,"CARI","pH",7.56271666666663
7,2021,"CARI","spCond",91.8060810185185
7,2021,"COMO","DO",7.85316493055554
7,2021,"COMO","PAR",37.3478125
7,2021,"COMO","pH",6.81304444444448
7,2021,"COMO","spCond",20.7094809027778
7,2021,"CUPE","DO",7.85722361111109
7,2021,"CUPE","PAR",41.3216319444444
7,2021,"CUPE","pH",8.17168055555546
7,2021,"CUPE","spCond",286.534372222222
7,2021,"GUIL","PAR",199.42375
7,2021,"GUIL","pH",7.88736111111116
7,2021,"HOPB","DO",9.23986111111113
7,2021,"HOPB","PAR",10.1745138888889
7,2021,"HOPB","pH",6.79947569444446
7,2021,"HOPB","spCond",72.7958611111112
7,2021,"KING","DO",7.2898375
7,2021,"KING","pH",7.54606944444439
7,2021,"KING","spCond",591.853489583333
7,2021,"LECO","DO",8.6532465277778
7,2021,"LECO","PAR",55.8849479166667
7,2021,"LECO","pH",6.79113888888894
7,2021,"LECO","spCond",22.0044236111111
7,2021,"LEWI","DO",8.39970601851855
7,2021,"LEWI","PAR",14.0620833333333
7,2021,"LEWI","pH",7.93689930555542
7,2021,"MART","DO",9.18424768518519
7,2021,"MART","pH",7.29228009259254
7,2021,"MART","spCond",40.9231666666666
7,2021,"MAYF","DO",7.8720462962963
7,2021,"MAYF","PAR",24.0471875
7,2021,"MAYF","pH",5.72044675925929
7,2021,"MAYF","spCond",14.2519930555556
7,2021,"MCDI","DO",0.721321759259261
7,2021,"MCDI","PAR",42.8575694444444
7,2021,"MCDI","spCond",619.771956944444
7,2021,"MCRA","DO",9.88966666666668
7,2021,"MCRA","PAR",8.53916666666666
7,2021,"OKSR","DO",9.41876388888888
7,2021,"OKSR","PAR",407.891875
7,2021,"OKSR","pH",7.29338194444441
7,2021,"POSE","DO",7.45788541666667
7,2021,"POSE","PAR",101.347430555556
7,2021,"POSE","pH",7.60354340277779
7,2021,"POSE","spCond",137.648756944445
7,2021,"PRIN","DO",7.90871111111111
7,2021,"PRIN","PAR",123.459125
7,2021,"PRIN","pH",8.01899305555556
7,2021,"PRIN","spCond",707.552359722222
7,2021,"REDB","PAR",91.378611111111
7,2021,"TECR","DO",7.34656527777779
7,2021,"TECR","PAR",33.1399583333333
7,2021,"TECR","pH",7.15675972222223
7,2021,"TECR","spCond",38.5139913194444
7,2021,"WALK","DO",9.06163715277781
7,2021,"WALK","PAR",7.9005
7,2021,"WALK","pH",8.04068229166666
7,2021,"WALK","spCond",241.121398148148
7,2021,"WLOU","DO",8.53244212962962
7,2021,"WLOU","PAR",23.2490104166667
7,2021,"WLOU","pH",7.92503703703702
7,2021,"WLOU","spCond",94.6533449074075
7,2022,"ARIK","DO",1.31502777777777
7,2022,"ARIK","PAR",581.751125
7,2022,"ARIK","pH",7.45467708333333
7,2022,"ARIK","spCond",555.309006944445
7,2022,"BIGC","DO",7.48064409722223
7,2022,"BIGC","DO_sat",87.096296875
7,2022,"BIGC","PAR",44.25703125
7,2022,"BIGC","pH",7.34215624999997
7,2022,"BIGC","spCond",252.515692708334
7,2022,"BLDE","DO",8.08330000000001
7,2022,"BLDE","DO_sat",98.3921208333333
7,2022,"BLDE","PAR",110.957222222222
7,2022,"BLDE","pH",7.73964722222224
7,2022,"BLUE","DO",8.4191574074074
7,2022,"BLUE","DO_sat",101.13424537037
7,2022,"BLUE","PAR",611.744208333334
7,2022,"BLUE","pH",7.98031076388887
7,2022,"BLUE","spCond",543.397859722222
7,2022,"BLWA","PAR",532.233875
7,2022,"BLWA","pH",7.90936342592592
7,2022,"BLWA","spCond",289.038680555555
7,2022,"CARI","DO",12.0553888888889
7,2022,"CARI","DO_sat",97.361092013889
7,2022,"CARI","PAR",393.477041666667
7,2022,"CARI","pH",7.28755555555556
7,2022,"CARI","spCond",85.7974638888889
7,2022,"COMO","DO",7.90695833333334
7,2022,"COMO","DO_sat",97.7670885416667
7,2022,"COMO","PAR",40.01
7,2022,"COMO","pH",6.99041111111107
7,2022,"COMO","spCond",19.5912361111111
7,2022,"CUPE","DO",7.82278472222223
7,2022,"CUPE","DO_sat",94.5851481481481
7,2022,"CUPE","PAR",27.7747395833333
7,2022,"CUPE","pH",8.32496875000005
7,2022,"CUPE","spCond",264.891953703703
7,2022,"FLNT","DO",7.05430555555556
7,2022,"FLNT","DO_sat",83.4041666666667
7,2022,"FLNT","PAR",549.274666666667
7,2022,"FLNT","pH",7.39302083333334
7,2022,"FLNT","spCond",136.110763888889
7,2022,"GUIL","DO",7.73186111111115
7,2022,"GUIL","PAR",185.64328125
7,2022,"GUIL","pH",7.90711805555555
7,2022,"GUIL","spCond",233.244315972222
7,2022,"HOPB","DO",8.86451041666668
7,2022,"HOPB","DO_sat",98.0943124999999
7,2022,"HOPB","PAR",39.4363541666667
7,2022,"HOPB","pH",7.17003298611109
7,2022,"HOPB","spCond",120.727705555556
7,2022,"KING","DO",7.6590347222222
7,2022,"KING","DO_sat",86.0895152777778
7,2022,"KING","PAR",49.83859375
7,2022,"KING","pH",7.75209027777768
7,2022,"KING","spCond",592.441706597222
7,2022,"LECO","DO",8.58871874999999
7,2022,"LECO","DO_sat",98.3113437499999
7,2022,"LECO","PAR",33.860625
7,2022,"LECO","pH",6.97442708333329
7,2022,"LECO","spCond",20.1716736111111
7,2022,"LEWI","DO",8.17549074074075
7,2022,"LEWI","DO_sat",87.6341736111112
7,2022,"LEWI","PAR",9.97317708333333
7,2022,"LEWI","pH",7.73848611111111
7,2022,"LEWI","spCond",620.411951388889
7,2022,"MART","DO",9.3836458333333
7,2022,"MART","DO_sat",94.3605694444443
7,2022,"MART","pH",7.29081250000002
7,2022,"MART","spCond",40.1602893518518
7,2022,"MAYF","PAR",44.0197083333333
7,2022,"MCDI","DO",6.17582118055556
7,2022,"MCDI","DO_sat",76.4725069444445
7,2022,"MCDI","PAR",27.1552916666667
7,2022,"MCDI","pH",7.83439062499997
7,2022,"MCDI","spCond",513.625989583333
7,2022,"MCRA","DO",10.0650659722222
7,2022,"MCRA","DO_sat",99.6766361111113
7,2022,"MCRA","pH",7.3031250000001
7,2022,"MCRA","spCond",25.492875
7,2022,"OKSR","DO",10.2650451388889
7,2022,"OKSR","DO_sat",109.678073611111
7,2022,"OKSR","PAR",311.075885416667
7,2022,"OKSR","pH",7.14846064814814
7,2022,"OKSR","spCond",56.1800740740741
7,2022,"POSE","DO",7.95016319444443
7,2022,"POSE","DO_sat",92.4371250000001
7,2022,"POSE","PAR",80.6444270833333
7,2022,"POSE","pH",7.65174826388892
7,2022,"POSE","spCond",131.637708333333
7,2022,"PRIN","DO",6.95208333333334
7,2022,"PRIN","DO_sat",100.618611111111
7,2022,"PRIN","PAR",24.1642013888889
7,2022,"PRIN","pH",7.91036805555562
7,2022,"PRIN","spCond",688.680673611112
7,2022,"REDB","DO",8.55951909722221
7,2022,"REDB","DO_sat",100.456098611111
7,2022,"REDB","PAR",104.4553125
7,2022,"REDB","pH",8.54097569444428
7,2022,"REDB","spCond",599.670508333334
7,2022,"SYCA","DO",3.32903645833333
7,2022,"SYCA","DO_sat",66.7295208333333
7,2022,"SYCA","PAR",546.883020833333
7,2022,"SYCA","pH",7.0930104166667
7,2022,"SYCA","spCond",600.012664930556
7,2022,"TECR","DO",7.88176388888889
7,2022,"TECR","DO_sat",95.6523569444444
7,2022,"TECR","PAR",27.3590625
7,2022,"TECR","pH",7.19325520833331
7,2022,"TECR","spCond",37.8487861111111
7,2022,"WALK","DO",8.77505729166665
7,2022,"WALK","DO_sat",95.2338347222222
7,2022,"WALK","PAR",5.65958333333333
7,2022,"WALK","pH",8.04813715277779
7,2022,"WALK","spCond",261.996498263888
7,2022,"WLOU","DO",8.47400520833336
7,2022,"WLOU","DO_sat",101.0914375
7,2022,"WLOU","PAR",17.5460833333333
7,2022,"WLOU","pH",7.8170902777779
7,2022,"WLOU","spCond",90.7715736111111
8,2021,"ARIK","PAR",372.10025
8,2021,"BIGC","DO",7.07586342592592
8,2021,"BIGC","PAR",67.04296875
8,2021,"BIGC","pH",7.32088194444443
8,2021,"BIGC","spCond",274.788850694444
8,2021,"BLDE","DO",8.79483680555553
8,2021,"BLDE","PAR",147.4115
8,2021,"BLDE","pH",7.96033055555553
8,2021,"BLUE","DO",8.46216435185184
8,2021,"BLUE","PAR",577.115416666667
8,2021,"BLUE","pH",8.12881250000001
8,2021,"BLUE","spCond",533.638010416666
8,2021,"BLWA","PAR",453.052673611111
8,2021,"BLWA","pH",7.43015625000002
8,2021,"CARI","DO",12.1818055555555
8,2021,"CARI","pH",7.36343472222226
8,2021,"CARI","spCond",59.3333055555555
8,2021,"COMO","DO",8.11034027777779
8,2021,"COMO","PAR",32.060625
8,2021,"COMO","pH",7.05120555555553
8,2021,"COMO","spCond",27.8882604166667
8,2021,"CUPE","DO",8.00963020833335
8,2021,"CUPE","PAR",38.5908854166667
8,2021,"CUPE","pH",8.20075694444441
8,2021,"CUPE","spCond",282.355548611111
8,2021,"GUIL","DO",7.56422916666665
